player,monster,level,variant,出場回数,A(アクティブ),P(コンパニオン),url01,url02,url03,url04,url05,url06,url07,url08,url09,url10,url11
けけけけ,ダークヤング,50,原種,8,のしかかり / ガッシマ / スタンピード / ニグラーヌ,戦いのエール / 攻撃ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=4&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=36&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=68&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=100&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=133&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=134&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=136&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=138&se=4&t=1,,,
けけけけ,ドール,45,原種,8,のしかかり / カロウシブスピット / スタンピード,リジェネレイト / 戦いのエール,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=4&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=36&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=68&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=100&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=133&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=134&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=136&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=138&se=4&t=1,,,
けけけけ,アークディスプレイサー,40,,8,,心の棘 / 魔力ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=4&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=36&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=68&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=100&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=133&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=134&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=136&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=138&se=4&t=1,,,
けけけけ,オールドワン,32,原種,8,ミラーズ / ユロール,クィックオーダー,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=4&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=36&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=68&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=100&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=133&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=134&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=136&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=138&se=4&t=1,,,
けけけけ,フラーユ,40,原種,3,フェアリーエイド / ペイルムーン / 桜花泡影,リフレクション,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=135&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=137&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=139&se=4&t=1,,,,,,,,
けけけけ,アルルーナ,39,原種,3,アイスランス / エンジェルダスト / リヴァイヴ,レジストスリープ / 予習復習,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=135&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=137&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=139&se=4&t=1,,,,,,,,
けけけけ,ペリ,43,亜種2,3,アウェイクニング / セメタリーゲート / ムーランルージュ / レーヴァテイン / 風葬,フレイムアシスト / フレイムバリア,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=135&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=137&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=139&se=4&t=1,,,,,,,,
けけけけ,ルサルカ,45,原種,3,ウィンターブラスト / フォグ / ペイルムーン,心の棘 / 敏捷ブースト / 魔力ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=135&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=137&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=139&se=4&t=1,,,,,,,,
ハイジ,パズズ (1),45,原種,11,チャージ / デルタスラッシュ / ハードブロウ / ベノムスティング / ローカストスウォーム,ハートオブオーシャン / 敏捷ブースト / 防御ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=1&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=2&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=3&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=4&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=5&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=6&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=7&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=8&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=9&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=10&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=11&se=4&t=1
ハイジ,パズズ (2),31,亜種2,3,チャージ / デルタスラッシュ / ドラゴニックロア / バインドグラスプ,HPブースト / クィックオーダー,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=9&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=10&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=11&se=4&t=1,,,,,,,,
ハイジ,ドール,21,原種,6,アースクェイク / カロウシブスピット / テラーコール,ハートオブフレイム / 戦いのエール / 防御ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=1&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=2&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=3&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=4&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=5&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=9&se=4&t=1,,,,,
ハイジ,ルサルカ,43,原種,7,ウィンターブラスト / スノウストーム / スリートストーム / フラッド,ミラージュ / 防御ブースト / 魔力ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=1&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=6&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=7&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=8&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=9&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=10&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=11&se=4&t=1,,,,
ハイジ,シルバードラゴン,28,原種,8,アイスブレス / ダブルアタック / チャージ / ハードブロウ / ブリザード,ミラージュ / 戦いのエール / 防御ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=1&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=2&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=3&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=4&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=5&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=6&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=7&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=8&se=4&t=1,,,
ハイジ,フライングポリープ,32,亜種1,8,イーヴルフルート / ツイスター / テラーコール / ルビーライト / 闇の楔,ハートオブオーシャン / 戦いのエール / 敏捷ブースト / 防御ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=2&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=3&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=4&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=5&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=7&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=8&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=10&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=11&se=4&t=1,,,
ハイジ,グレムリン,23,亜種1,1,ウィンドボルト / ダークボルト / ルビーライト / 風葬,,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=6&se=4&t=1,,,,,,,,,,
センカ,ハイドラ,28,原種,4,ラーヴァフロウ / 誘い受け,エンジェリックウィング / 防御ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=6&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=70&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=134&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=203&se=4&t=1,,,,,,,
センカ,シムルグ (1),26,原種,3,シードハウザー / スウィング / バードサンクチュアリ,レジストシック / レジストチャーム / 守りのミンネ / 防御ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=6&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=134&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=203&se=4&t=1,,,,,,,,
センカ,シムルグ (2),26,原種,1,バードサンクチュアリ,レジストシック / レジストチャーム,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=70&se=4&t=1,,,,,,,,,,
センカ,ルサルカ,38,原種,10,アイスランス / セメタリーゲート / ダイヤモンドダスト / フラッド / ペイルムーン / 水流,エンジェリックウィング / コールドアシスト / 敏捷ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=6&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=38&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=70&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=102&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=134&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=166&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=199&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=200&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=202&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=203&se=4&t=1,
センカ,エアリエル,22,原種,10,ウィンドボルト / セメタリーゲート / テンペスト / ヒーリング / ファイアボルト,リフレクション / 予習復習 / 心の棘 / 敏捷ブースト / 魔力ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=6&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=38&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=70&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=102&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=134&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=199&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=200&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=201&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=202&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=203&se=4&t=1,
センカ,アンクー (1),45,原種,6,チャージ / デスサイズ / ハルバード / パンデミック / ファストブレード,敏捷ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=38&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=102&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=199&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=200&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=201&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=202&se=4&t=1,,,,,
センカ,アンクー (2),34,亜種2,1,ウィンドボルト / エルフショット / パリィ / パンデミック,敏捷ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=166&se=4&t=1,,,,,,,,,,
センカ,ティンダロスハウンド,26,原種,7,くすぐり / エイミング / スタンピード / チャージ / フェイズアウト,守りのミンネ / 戦いのエール / 攻撃ブースト / 防御ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=38&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=102&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=166&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=199&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=200&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=201&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=202&se=4&t=1,,,,
センカ,ダークヤング,21,原種,1,ガッシマ / スパイクテイル / ニグラーヌ,守りのミンネ / 防御ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=166&se=4&t=1,,,,,,,,,,
センカ,フラーユ,14,原種,1,アイスランス / ヒーリング / ファイアボルト / 光のベール,リフレクション / 魔力ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=201&se=4&t=1,,,,,,,,,,
ポリープ,ハイドラ,35,原種,5,ラーヴァフロウ / 誘い受け,セントリー / ハートオブオーシャン / ミラージュ,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=1&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=37&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=39&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=41&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=43&se=4&t=1,,,,,,
ポリープ,ペリ (1),35,原種,4,パイロクラズム,ミラージュ,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=1&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=37&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=39&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=43&se=4&t=1,,,,,,,
ポリープ,ペリ (2),35,原種,1,ムーランルージュ / ルビーライト,セントリー / ハートオブオーシャン,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=41&se=4&t=1,,,,,,,,,,
ポリープ,ドール,32,原種,9,アースクェイク / カロウシブスピット / ダブルアタック,アウタークッキー / ディレイオーダー / 戦いのエール,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=1&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=34&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=36&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=37&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=38&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=39&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=40&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=42&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=43&se=4&t=1,,
ポリープ,グレムリン,32,亜種1,7,ダークボルト / 光の楔 / 風葬,心の棘 / 魔力ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=1&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=37&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=38&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=39&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=40&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=42&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=43&se=4&t=1,,,,
ポリープ,ワイバーン,25,亜種2,2,スパイクテイル / ベノムスティング,レジストペトリ,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=34&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=36&se=4&t=1,,,,,,,,,
ポリープ,アンクー,26,原種,4,デスサイズ / パンデミック / ビーストキラー,エンジェリックウィング / クィックオーダー / コールドバリア / 命中ブースト / 戦いのエール,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=34&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=36&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=40&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=41&se=4&t=1,,,,,,,
ポリープ,スターヴァンパイア (1),35,原種,4,アンガドーリエラ / エナジードレイン / フェアリーキラー / フラッシュファイア,アウタークッキー / クィックオーダー / ミラージュ / 命中ブースト / 心の棘 / 魔力ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=34&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=35&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=41&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=42&se=4&t=1,,,,,,,
ポリープ,スターヴァンパイア (2),34,原種,1,フェアリーキラー,ミラージュ,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=38&se=4&t=1,,,,,,,,,,
ポリープ,ワンプ,28,亜種1,1,クリアランス / セメタリーゲート,エンジェリックウィング / コールドバリア,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=35&se=4&t=1,,,,,,,,,,
ポリープ,アルルーナ (1),32,原種,2,エンジェルダスト / トランキリティ / ブラッドスティール / ラストシュリーク / ルビーライト,エンジェリックウィング / コールドバリア / 心の棘 / 魔力ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=35&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=42&se=4&t=1,,,,,,,,,
ポリープ,アルルーナ (2),31,原種,1,トランキリティ / ブラッドスティール,レジストペトリ,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=38&se=4&t=1,,,,,,,,,,
ポリープ,ルサルカ,20,原種,1,フラッド,セントリー / ハートオブオーシャン,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=36&se=4&t=1,,,,,,,,,,
ポリープ,サキュバス,12,原種,1,エルフショット / テンプテイション / ブラッドスティール,クィックオーダー / 命中ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=40&se=4&t=1,,,,,,,,,,
ゆばゆば極限,スキュラ (1),47,原種,11,アイスランス / ウィンドボルト / バインドグラスプ / ヒーリング / 水流,ハートオブウィンド / ミラージュ / 心の棘,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=5&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=37&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=69&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=101&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=133&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=166&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=167&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=168&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=169&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=170&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=171&se=4&t=1
ゆばゆば極限,スキュラ (2),10,亜種2,1,アイスランス,魔力ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=101&se=4&t=1,,,,,,,,,,
ゆばゆば極限,シルバードラゴン,42,原種,11,アイスブレス / チャージ / ブリザード / 水流,ハートオブウィンド / 命中ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=5&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=37&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=69&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=101&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=133&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=166&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=167&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=168&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=169&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=170&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=171&se=4&t=1
ゆばゆば極限,スノウ,23,亜種2,10,スノウストーム / スリートストーム / セメタリーゲート / ヒーリング / 氷の花,エンジェリックウィング / 魔力ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=5&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=37&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=69&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=133&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=166&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=167&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=168&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=169&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=170&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=171&se=4&t=1,
ゆばゆば極限,グレムリン,12,原種,2,風葬,レジストフィアー / 心の棘,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=5&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=167&se=4&t=1,,,,,,,,,
ゆばゆば極限,フライングポリープ,42,原種,3,イーヴルフルート / ツイスター / ファイアボルト,レジストフィアー / 心の棘,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=37&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=168&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=170&se=4&t=1,,,,,,,,
ゆばゆば極限,サキュバス,8,原種,3,サクション / テンプテイション / ヒーリング,フェアリークッキー,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=69&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=133&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=166&se=4&t=1,,,,,,,,
ゆばゆば極限,ビヤーキー,31,原種,1,スカラド / ヒヤデスウィンド,心の壁 / 心の棘,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=101&se=4&t=1,,,,,,,,,,
ゆばゆば極限,セイレン,14,原種,2,ダークボルト / 悪魔のトリル,フェアリークッキー / レジストフィアー / 心の棘,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=169&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=171&se=4&t=1,,,,,,,,,
Piano,ティンダロスハウンド,17,原種,7,フェイズアウト / 狐火,アウタークッキー,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=7&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=39&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=103&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=167&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=232&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=233&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=234&se=4&t=1,,,,
Piano,ナイトメア,29,原種,11,スリープクラウド / タングリング / チャージ / 挑発,リジェネレイト / 心の壁,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=7&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=39&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=71&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=103&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=135&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=167&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=199&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=232&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=233&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=234&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=235&se=4&t=1
Piano,モーラ,18,亜種1,11,テラーコール / ヒーリング / ブラッドスティール / ペイルムーン / 水流,エンジェリックウィング,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=7&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=39&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=71&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=103&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=135&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=167&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=199&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=232&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=233&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=234&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=235&se=4&t=1
Piano,マーチヘア,30,亜種1,5,グリムシャドウ / ダークボルト / ロッツオブラフ,レジストチャーム / 防御ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=7&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=103&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=167&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=233&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=235&se=4&t=1,,,,,,
Piano,アルルーナ,45,原種,4,エンジェルダスト / ヒーリング / ラストシュリーク,レジストチャーム / 防御ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=39&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=199&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=232&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=234&se=4&t=1,,,,,,,
Piano,ハイドラ,22,原種,3,ラーヴァフロウ / 誘い受け,,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=71&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=135&se=4&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=235&se=4&t=1,,,,,,,,
