player,monster,level,variant,出場回数,A(アクティブ),P(コンパニオン),url01,url02,url03,url04,url05,url06,url07,url08,url09,url10,url11
覚者ロイ,オールドワン,12,原種,2,ミラーズ,レジストスリープ,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=235&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=299&se=5&t=1,,,,,,,,,
煌龍,ワイバーン (1),49,原種,4,スパイクテイル / ベノムスティング,ビーストクッキー / 戦いのエール / 防御ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=10&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=42&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=170&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=266&se=5&t=1,,,,,,,
煌龍,ワイバーン (2),41,原種,1,光の刻印,戦いのエール / 防御ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=106&se=5&t=1,,,,,,,,,,
煌龍,ラプシヌプルクル,49,原種,9,ダブルアタック / ファストブレード / ペトロガス / 火葬 / 熱傷,ビーストクッキー / フレイムアシスト / 攻撃ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=10&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=42&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=74&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=138&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=202&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=234&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=266&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=298&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=331&se=5&t=1,,
煌龍,セイレン,32,原種,4,グリムシャドウ / ダークボルト / 悪魔のトリル / 魔性の囁き,フレイムバリア / 心の壁 / 心の棘 / 敏捷ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=10&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=42&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=106&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=170&se=5&t=1,,,,,,,
煌龍,グレムリン,24,原種,5,ハイドアウト / 風葬,フェアリークッキー,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=10&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=42&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=74&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=266&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=331&se=5&t=1,,,,,,
煌龍,アンクー,12,原種,4,デスサイズ,フェアリークッキー,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=74&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=138&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=202&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=331&se=5&t=1,,,,,,,
煌龍,ドール,44,原種,6,アースクェイク / カロウシブスピット / テラーコール,フレイムバリア / 守りのミンネ / 戦いのエール / 攻撃ブースト / 敏捷ブースト / 防御ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=74&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=138&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=234&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=266&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=298&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=331&se=5&t=1,,,,,
煌龍,シムルグ,31,原種,4,ダブルアタック / バードサンクチュアリ / 水流,フレイムアシスト / 守りのミンネ / 攻撃ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=106&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=138&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=170&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=202&se=5&t=1,,,,,,,
煌龍,シルバードラゴン (1),46,原種,3,アイスブレス / コールドボルト / ダークボルト,コールドアシスト / 命中ブースト / 心の棘 / 防御ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=106&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=170&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=234&se=5&t=1,,,,,,,,
煌龍,シルバードラゴン (2),46,原種,1,ブリザード,コールドアシスト / 防御ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=298&se=5&t=1,,,,,,,,,,
煌龍,モーラ,33,原種,1,ウィンドボルト / ヒーリング / ファイアボール / ブラッドスティール,命中ブースト / 心の棘,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=202&se=5&t=1,,,,,,,,,,
煌龍,ペリ,21,原種,2,ファイアボール / ムーランルージュ,命中ブースト / 心の棘,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=234&se=5&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=2&v=298&se=5&t=1,,,,,,,,,
