player,letter,出場回数,monster,level,variant,image,A(アクティブ),P(コンパニオン),url01,url02,url03,url04,url05,url06,url07,url08,url09,url10,url11
シュトラッサー,G,11,エアリエル,47,原,https://eldersign.jp/img/mi/g/f0/039_ariel_0g4.png,ストームワーニング / テンペスト,リジェネレイト / 防御ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=6&se=12&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=38&se=12&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=70&se=12&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=102&se=12&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=134&se=12&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=166&se=12&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=199&se=12&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=200&se=12&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=201&se=12&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=202&se=12&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=203&se=12&t=1
シュトラッサー,G,11,ドール (1),40,原,https://eldersign.jp/img/mi/g/f0/056_dhole_0g4.png,アースクェイク / カロウシブスピット / ダルバドーハ,レジストシック / レジストスリープ / レジストチャーム / 敏捷ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=6&se=12&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=38&se=12&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=70&se=12&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=102&se=12&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=134&se=12&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=166&se=12&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=199&se=12&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=200&se=12&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=201&se=12&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=202&se=12&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=203&se=12&t=1
シュトラッサー,G,10,ドール (2),37,原,https://eldersign.jp/img/mi/g/f0/056_dhole_0g4.png,アースクェイク / カロウシブスピット,レジストスリープ / レジストチャーム,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=6&se=12&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=38&se=12&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=70&se=12&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=102&se=12&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=134&se=12&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=166&se=12&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=199&se=12&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=200&se=12&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=201&se=12&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=202&se=12&t=1,
はやて,I,11,シルバードラゴン,47,原,https://eldersign.jp/img/mi/g/f0/050_silver-dragon_0g1.png,クルセイド / シャドウレイド / ヒーリング / ファイアランス / リヴァイヴ,心の壁 / 魔力ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=8&se=12&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=40&se=12&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=72&se=12&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=104&se=12&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=136&se=12&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=168&se=12&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=200&se=12&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=232&se=12&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=265&se=12&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=266&se=12&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=267&se=12&t=1
はやて,I,11,シムルグ,43,原,https://eldersign.jp/img/mi/g/f0/046_simorgh_0g1.png,くすぐり / エイミング / チャージ / ハードブロウ / バードサンクチュアリ,命中ブースト / 攻撃ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=8&se=12&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=40&se=12&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=72&se=12&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=104&se=12&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=136&se=12&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=168&se=12&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=200&se=12&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=232&se=12&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=265&se=12&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=266&se=12&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=267&se=12&t=1
はやて,I,11,クン・アヌン,41,亜2,https://eldersign.jp/img/mi/g/f0/026_cwn-annwn_2g4.png,ウィンドボルト / ダークボルト / ヒーリング / ファイアランス / 狐火,レジストシール,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=8&se=12&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=40&se=12&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=72&se=12&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=104&se=12&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=136&se=12&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=168&se=12&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=200&se=12&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=232&se=12&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=265&se=12&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=266&se=12&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=267&se=12&t=1
はやて,I,11,ウルタールの猫,30,原,https://eldersign.jp/img/mi/s/f0/065_cats-of-ulthar_0g4.png,カラカス / ヒーリング / 月光浴 / 風葬,ハートオブオーシャン / リフレクション,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=8&se=12&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=40&se=12&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=72&se=12&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=104&se=12&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=136&se=12&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=168&se=12&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=200&se=12&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=232&se=12&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=265&se=12&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=266&se=12&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=267&se=12&t=1
Piano,L,9,ワイバーン,29,亜1,https://eldersign.jp/img/mi/g/f0/029_wyvern_1g4.png,ダブルアタック / チャージ / ハードブロウ / ベノムスティング / 光の刻印,レジストポイズン / ヴァイオレッツブルー,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=11&se=12&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=43&se=12&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=107&se=12&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=171&se=12&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=203&se=12&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=235&se=12&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=267&se=12&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=299&se=12&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=331&se=12&t=1,,
Piano,L,4,フェニックス一輝,36,亜1,https://eldersign.jp/img/mi/s/f0/014_phoenix_1g7.png,カラカス / ヒーリング / ファイアボルト / フサリア / リヴァイヴ,ミラージュ,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=11&se=12&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=171&se=12&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=235&se=12&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=299&se=12&t=1,,,,,,,
Piano,L,11,スキュラ,27,亜2,https://eldersign.jp/img/mi/g/f0/023_scylla_2g4.png,アイスランス / アムネジア / テラーコール / ヒーリング,エンジェリックウィング / ミラージュ / レジストバインド / 攻撃ブースト,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=11&se=12&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=43&se=12&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=75&se=12&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=107&se=12&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=139&se=12&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=171&se=12&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=203&se=12&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=235&se=12&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=267&se=12&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=299&se=12&t=1,https://eldersign.jp/rankmatch?cmd=v&rk=7&v=331&se=12&t=1
